file,class,method,variable,usage
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\DrdsSql.java,io.mycat.DrdsSql,"DrdsSql/4[java.lang.String,boolean,java.util.List<io.mycat.SqlTypeName>,java.util.List<io.mycat.MycatHint>]",hints,3
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\DrdsSql.java,io.mycat.DrdsSql,"DrdsSql/4[java.lang.String,boolean,java.util.List<io.mycat.SqlTypeName>,java.util.List<io.mycat.MycatHint>]",complex,3
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\DrdsSql.java,io.mycat.DrdsSql,constraint/0,parameterizedSql,1
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\DrdsSql.java,io.mycat.DrdsSql,constraint/0,typeNames,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\vertx\mysqlclient\impl\codec\VertxRowSetImpl.java,io.vertx.mysqlclient.impl.codec.VertxRowSetImpl,rowCount/0,affectRow,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\vertx\mysqlclient\impl\codec\VertxRowSetImpl.java,io.vertx.mysqlclient.impl.codec.VertxRowSetImpl,setColumnDescriptor/1[java.util.List<io.vertx.mysqlclient.impl.codec.ColumnDescriptor>],columnDescriptor,3
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\vertx\mysqlclient\impl\codec\VertxRowSetImpl.java,io.vertx.mysqlclient.impl.codec.VertxRowSetImpl,property/1[io.vertx.mysqlclient.impl.codec.PropertyKind<V>],lastInsertId,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\vertx\mysqlclient\impl\codec\VertxRowSetImpl.java,io.vertx.mysqlclient.impl.codec.VertxRowSetImpl,setAffectRow/1[long],affectRow,3
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\vertx\mysqlclient\impl\codec\VertxRowSetImpl.java,io.vertx.mysqlclient.impl.codec.VertxRowSetImpl,size/0,list,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\vertx\mysqlclient\impl\codec\VertxRowSetImpl.java,io.vertx.mysqlclient.impl.codec.VertxRowSetImpl,iterator/0,list,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\vertx\mysqlclient\impl\codec\VertxRowSetImpl.java,io.vertx.mysqlclient.impl.codec.VertxRowSetImpl,setLastInsertId/1[long],lastInsertId,3
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\vertx\mysqlclient\impl\codec\VertxRowSetImpl.java,io.vertx.mysqlclient.impl.codec.VertxRowSetImpl,columnsNames/0,columnDescriptor,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\vertx\mysqlclient\impl\codec\VertxRowSetImpl.java,io.vertx.mysqlclient.impl.codec.VertxRowSetImpl,columnDescriptors/0,columnDescriptor,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\vertx\mysqlclient\impl\codec\VertxRowSetImpl.java,io.vertx.mysqlclient.impl.codec.VertxRowSetImpl,getColumnDescriptor/0,columnDescriptor,1
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\column\ShortColumn.java,io.ordinate.engine.function.column.ShortColumn,getShort/1[java.lang.Record],isNull,3
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\column\ShortColumn.java,io.ordinate.engine.function.column.ShortColumn,getShort/1[java.lang.Record],columnIndex,2
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\column\ShortColumn.java,io.ordinate.engine.function.column.ShortColumn,newInstance/1[int],columnIndex,2
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\column\ShortColumn.java,io.ordinate.engine.function.column.ShortColumn,ShortColumn/1[int],columnIndex,3
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\column\ShortColumn.java,io.ordinate.engine.function.column.ShortColumn,isNull/1[java.lang.Record],isNull,2
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\column\ShortColumn.java,io.ordinate.engine.function.column.ShortColumn,getColumnIndex/0,columnIndex,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,clear/0,segments,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,size/0,segments,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/4[int,float,int,io.mycat.util.ConcurrentReferenceHashMap.ReferenceType]",loadFactor,6
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/4[int,float,int,io.mycat.util.ConcurrentReferenceHashMap.ReferenceType]",shift,2
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/4[int,float,int,io.mycat.util.ConcurrentReferenceHashMap.ReferenceType]",MAXIMUM_CONCURRENCY_LEVEL,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/4[int,float,int,io.mycat.util.ConcurrentReferenceHashMap.ReferenceType]",DEFAULT_LOAD_FACTOR,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/4[int,float,int,io.mycat.util.ConcurrentReferenceHashMap.ReferenceType]",referenceType,5
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/4[int,float,int,io.mycat.util.ConcurrentReferenceHashMap.ReferenceType]",DEFAULT_INITIAL_CAPACITY,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/4[int,float,int,io.mycat.util.ConcurrentReferenceHashMap.ReferenceType]",DEFAULT_CONCURRENCY_LEVEL,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/4[int,float,int,io.mycat.util.ConcurrentReferenceHashMap.ReferenceType]",segments,3
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,getSegmentForHash/1[int],shift,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,getSegmentForHash/1[int],segments,2
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/2[int,float]",loadFactor,3
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/2[int,float]",DEFAULT_CONCURRENCY_LEVEL,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/2[int,float]",DEFAULT_REFERENCE_TYPE,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,purgeUnreferencedEntries/0,segments,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,entrySet/0,entrySet,3
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,ConcurrentReferenceHashMap/1[int],DEFAULT_LOAD_FACTOR,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,ConcurrentReferenceHashMap/1[int],DEFAULT_CONCURRENCY_LEVEL,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,ConcurrentReferenceHashMap/1[int],DEFAULT_REFERENCE_TYPE,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/2[int,io.mycat.util.ConcurrentReferenceHashMap.ReferenceType]",DEFAULT_LOAD_FACTOR,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/2[int,io.mycat.util.ConcurrentReferenceHashMap.ReferenceType]",referenceType,3
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/2[int,io.mycat.util.ConcurrentReferenceHashMap.ReferenceType]",DEFAULT_CONCURRENCY_LEVEL,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/2[int,int]",DEFAULT_LOAD_FACTOR,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/2[int,int]",DEFAULT_REFERENCE_TYPE,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/3[int,float,int]",loadFactor,3
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,"ConcurrentReferenceHashMap/3[int,float,int]",DEFAULT_REFERENCE_TYPE,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,getLoadFactor/0,loadFactor,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,getSegment/1[int],segments,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,isEmpty/0,segments,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,ConcurrentReferenceHashMap/0,DEFAULT_LOAD_FACTOR,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,ConcurrentReferenceHashMap/0,DEFAULT_INITIAL_CAPACITY,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,ConcurrentReferenceHashMap/0,DEFAULT_CONCURRENCY_LEVEL,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,ConcurrentReferenceHashMap/0,DEFAULT_REFERENCE_TYPE,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentReferenceHashMap.java,io.mycat.util.ConcurrentReferenceHashMap,getSegmentsSize/0,segments,1
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\MonitorService.java,io.mycat.ui.MonitorService,"MonitorService/2[java.lang.String,int]",port,3
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\MonitorService.java,io.mycat.ui.MonitorService,"MonitorService/2[java.lang.String,int]",ip,3
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\MonitorService.java,io.mycat.ui.MonitorService,"fetchData/2[java.lang.String,java.lang.Class<T>]",port,1
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\MonitorService.java,io.mycat.ui.MonitorService,"fetchData/2[java.lang.String,java.lang.Class<T>]",ip,1
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\MonitorService.java,io.mycat.ui.MonitorService,"fetchData/2[java.lang.String,java.lang.Class<T>]",vertx,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\hint\HintBuilder.java,io.mycat.hint.HintBuilder,build/0,map,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,setBindValues/1[io.mycat.BindValue[]],bindValues,3
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,isQuery/0,statement,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,"appendLongData/2[long,byte[]]",longDataMap,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,getParametersNumber/0,parametersNumber,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,getBindValues/0,bindValues,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,"fromJavaObject/2[java.lang.Object,java.util.TimeZone]",LOGGER,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,getParametersType/0,parametersType,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,"PreparedStatement/3[long,io.mycat.SQLStatement,int]",parametersNumber,4
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,"PreparedStatement/3[long,io.mycat.SQLStatement,int]",longDataMap,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,"PreparedStatement/3[long,io.mycat.SQLStatement,int]",statement,3
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,"PreparedStatement/3[long,io.mycat.SQLStatement,int]",id,3
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,"PreparedStatement/3[long,io.mycat.SQLStatement,int]",parametersType,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,resetLongData/0,longDataMap,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,getSQLStatementByBindValue/1[io.mycat.BindValue[]],bindValues,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,getSQLStatementByBindValue/1[io.mycat.BindValue[]],statement,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,getStatement/0,statement,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,hasLongData/1[long],longDataMap,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,getLongData/1[long],longDataMap,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\PreparedStatement.java,io.mycat.PreparedStatement,getId/0,id,1
C:\Users\Acer\Desktop\cloned\Mycat2\proxy\src\main\java\io\mycat\resultset\TextConvertorImpl.java,io.mycat.resultset.TextConvertorImpl,convertBoolean/1[boolean],ZERO,1
C:\Users\Acer\Desktop\cloned\Mycat2\proxy\src\main\java\io\mycat\resultset\TextConvertorImpl.java,io.mycat.resultset.TextConvertorImpl,convertBoolean/1[boolean],ONE,1
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\prototypeserver\mysql\PrototypeHandlerImpl.java,io.mycat.prototypeserver.mysql.PrototypeHandlerImpl,onJdbc/1[java.lang.String],LOGGER,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"putNormalTable/3[java.lang.String,java.lang.String,io.mycat.config.MySqlCreateTableStatement]",newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,removeDatasource/1[java.lang.String],newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,getGlobalTableConfig/1[io.mycat.config.MySqlCreateTableStatement],newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,removeSqlCache/1[java.lang.String],newConfig,2
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"putGlobalTableConfig/3[java.lang.String,java.lang.String,io.mycat.config.GlobalTableConfig]",newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,removeSequenceByName/1[java.lang.String],newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"addView/3[java.lang.String,java.lang.String,java.lang.String]",newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,putDatasource/1[io.mycat.config.DatasourceConfig],newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,putUser/1[io.mycat.config.UserConfig],newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"addProcedure/3[java.lang.String,java.lang.String,io.mycat.config.NormalProcedureConfig]",newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"getCreateTables/3[io.mycat.config.MycatRouterConfig,io.mycat.config.MycatRouterConfig,io.mycat.config.MetadataManager]",original,2
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"getCreateTables/3[io.mycat.config.MycatRouterConfig,io.mycat.config.MycatRouterConfig,io.mycat.config.MetadataManager]",newConfig,2
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"persistence/6[io.mycat.sqlhandler.config.UpdateSet<io.mycat.config.LogicSchemaConfig>,io.mycat.sqlhandler.config.UpdateSet<io.mycat.config.ClusterConfig>,io.mycat.sqlhandler.config.UpdateSet<io.mycat.config.DatasourceConfig>,io.mycat.sqlhandler.config.UpdateSet<io.mycat.config.SequenceConfig>,io.mycat.sqlhandler.config.UpdateSet<io.mycat.config.SqlCacheConfig>,io.mycat.sqlhandler.config.UpdateSet<io.mycat.config.UserConfig>]",storageManager,6
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,recoveryXA/0,LOGGER,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,removeReplica/1[java.lang.String],newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,commit/0,original,8
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,commit/0,newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,commit/0,LOGGER,5
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"removeView/2[java.lang.String,java.lang.String]",newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,reset/0,newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,dropSchema/1[java.lang.String],newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"putShardingTable/3[java.lang.String,java.lang.String,io.mycat.config.ShardingTableConfig]",newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"getReplicaSelectorManager/3[io.mycat.sqlhandler.config.UpdateSet<io.mycat.config.ClusterConfig>,io.mycat.sqlhandler.config.UpdateSet<io.mycat.config.DatasourceConfig>,io.mycat.config.Resource<io.mycat.config.JdbcConnectionManager>]",LOGGER,2
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,putSchema/1[io.mycat.config.LogicSchemaConfig],newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,putSequence/1[io.mycat.config.SequenceConfig],newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"putNormalTable/3[java.lang.String,java.lang.String,io.mycat.config.NormalTableConfig]",newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"removeTable/2[java.lang.String,java.lang.String]",newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,putReplica/1[io.mycat.config.ClusterConfig],newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,putSqlCache/1[io.mycat.config.SqlCacheConfig],newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"MycatRouterConfigOps/3[io.mycat.config.MycatRouterConfig,io.mycat.sqlhandler.config.StorageManager,io.mycat.config.Options]",storageManager,3
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"MycatRouterConfigOps/3[io.mycat.config.MycatRouterConfig,io.mycat.sqlhandler.config.StorageManager,io.mycat.config.Options]",original,4
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"MycatRouterConfigOps/3[io.mycat.config.MycatRouterConfig,io.mycat.sqlhandler.config.StorageManager,io.mycat.config.Options]",options,3
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"MycatRouterConfigOps/3[io.mycat.config.MycatRouterConfig,io.mycat.sqlhandler.config.StorageManager,io.mycat.config.Options]",newConfig,1
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"MycatRouterConfigOps/4[io.mycat.config.MycatRouterConfig,io.mycat.sqlhandler.config.StorageManager,io.mycat.config.Options,io.mycat.config.MycatRouterConfig]",storageManager,3
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"MycatRouterConfigOps/4[io.mycat.config.MycatRouterConfig,io.mycat.sqlhandler.config.StorageManager,io.mycat.config.Options,io.mycat.config.MycatRouterConfig]",original,3
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"MycatRouterConfigOps/4[io.mycat.config.MycatRouterConfig,io.mycat.sqlhandler.config.StorageManager,io.mycat.config.Options,io.mycat.config.MycatRouterConfig]",options,3
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,"MycatRouterConfigOps/4[io.mycat.config.MycatRouterConfig,io.mycat.sqlhandler.config.StorageManager,io.mycat.config.Options,io.mycat.config.MycatRouterConfig]",newConfig,3
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\MycatRouterConfigOps.java,io.mycat.config.MycatRouterConfigOps,deleteUser/1[java.lang.String],newConfig,1
