file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\time\YearFunctionFactory.java,io.ordinate.engine.function.time.YearFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,1,0,0,0,0,0,1,0,12,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\datefunction\TimeFormatFunction.java,io.mycat.calcite.sqlfunction.datefunction.TimeFormatFunction,class,4,5,1,4,95,3,0,15,21,0.92857146,0.0,0.0,7,6,3,1,0,3,6,0,0,0,2,2,2,0,0,0,0,0,15,196,23,4,20,0,5,12,34,20,9,16,6,0,0,0,73,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\datasource\src\main\java\io\mycat\datasource\jdbc\sequoiadb\DriverPropertyInfoHelper.java,io.mycat.datasource.jdbc.sequoiadb.DriverPropertyInfoHelper,class,1,3,2,1,3,1,0,4,1,0.5,NaN,NaN,2,0,1,1,0,0,1,0,0,0,7,7,7,0,0,0,7,0,0,28,1,0,1,0,0,33,0,11,5,9,1,0,0,0,105,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\time\NowFunctionFactory.java,io.ordinate.engine.function.time.NowFunctionFactory,class,5,5,0,5,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,1,0,0,0,0,0,0,1,0,11,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\ViewHandlerImpl.java,io.mycat.ViewHandlerImpl,class,7,8,1,7,7,1,0,18,0,0.5,0.61904764,1.0,7,1,7,0,0,0,7,0,0,0,4,0,0,0,0,4,4,0,1,46,7,0,0,0,1,0,0,9,0,11,1,0,0,2,30,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\dml\SetSQLHandler.java,io.mycat.sqlhandler.dml.SetSQLHandler,class,15,16,1,15,23,2,0,21,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,96,8,1,4,1,2,6,4,18,2,8,6,0,1,0,50,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\mysqlclient\CommandHandlerState.java,io.mycat.mysqlclient.CommandHandlerState,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\physicalplan\NLJoinPlan.java,io.ordinate.engine.physicalplan.NLJoinPlan$Anonymous1,anonymous,14,14,0,14,36,1,0,14,75,0.4090909,0.4105263,0.4105263,22,0,20,2,0,0,20,0,0,0,1,0,0,0,0,1,0,0,0,190,33,1,0,0,0,0,15,55,3,31,1,0,0,0,53,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\TextSqlNode.java,io.mycat.calcite.TextSqlNode,class,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\MycatEnumerableRelImplementor.java,io.mycat.calcite.MycatEnumerableRelImplementor,class,12,35,23,12,4,2,1,22,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,1,0,2,0,5,1,6,1,0,0,1,33,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\ast\HBTTypes.java,io.mycat.hbt.ast.HBTTypes,enum,0,1,1,0,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\bind\ShortBindVariable.java,io.ordinate.engine.function.bind.ShortBindVariable,class,4,6,2,4,6,2,0,2,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,1,25,4,0,1,0,1,0,0,2,0,2,1,0,0,0,20,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastCharToSymbolFunctionFactory.java,io.ordinate.engine.function.cast.CastCharToSymbolFunctionFactory$Func,innerclass,2,2,0,2,6,3,0,3,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,21,5,0,0,0,0,0,1,4,0,3,1,0,0,0,17,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\datasource\src\main\java\io\mycat\datasource\jdbc\mongodb\MongoStatement.java,io.mycat.datasource.jdbc.mongodb.MongoStatement,class,7,10,3,7,51,1,1,7,952,0.9481482,0.019191919,0.036363635,45,0,45,0,0,0,45,0,0,0,6,0,0,6,0,0,3,0,0,150,23,0,5,0,2,4,13,9,0,7,1,0,0,0,83,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\localrel\LocalRules.java,io.mycat.calcite.localrel.LocalRules$SortViewRule$Config,interface,5,5,0,5,2,1,0,8,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,3,0,0,0,3,12,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\router\src\main\java\io\mycat\router\mycat1xfunction\PartitionByRangeMod.java,io.mycat.router.mycat1xfunction.PartitionByRangeMod,class,6,7,1,6,12,2,0,17,3,0.38888893,0.4,0.4,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,10,48,9,1,1,0,1,3,4,13,2,11,2,0,0,0,49,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\procedure\ProcedureTest.java,io.mycat.procedure.ProcedureTest,class,5,5,0,5,4,1,0,13,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,4,0,44,1,13,4,11,2,0,0,0,57,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\Resource.java,io.mycat.config.Resource,class,3,5,2,3,11,1,0,5,0,0.2,0.9,1.0,5,1,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,37,3,0,2,1,1,1,0,3,0,3,4,0,0,0,16,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\router\src\main\java\io\mycat\router\util\StringUtil.java,io.mycat.router.util.StringUtil,class,4,8,4,4,149,1,0,35,231,0.9636364,0.0,0.0,22,22,22,0,0,0,22,0,0,0,5,5,1,4,0,0,5,0,7,434,37,18,41,3,25,17,115,110,24,63,5,0,0,0,153,1,1
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastDateToDateFunctionFactory.java,io.ordinate.engine.function.cast.CastDateToDateFunctionFactory,class,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\config\Options.java,io.mycat.config.Options,class,2,4,2,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\runtime\SqlFunctions.java,org.apache.calcite.runtime.SqlFunctions$ProductComparableListEnumerator,innerclass,4,4,0,4,10,1,0,9,0,0.3125,0.5,0.5,4,0,3,0,0,1,4,0,0,0,4,0,0,2,0,2,3,0,3,44,2,1,0,0,0,0,3,11,0,8,2,0,0,0,34,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\sql\type\JavaToSqlTypeConversionRules.java,org.apache.calcite.sql.type.JavaToSqlTypeConversionRules,class,8,10,2,8,4,1,0,5,1,0.5,0.0,0.0,2,1,2,0,0,0,3,0,0,0,2,2,0,2,0,0,2,0,0,22,2,0,0,1,0,0,0,3,0,3,1,0,1,0,40,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\migrate\src\main\java\io\mycat\migrate\MycatMigrateService.java,io.mycat.migrate.MycatMigrateService$TransferRequest,innerclass,7,7,0,7,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,11,0,0,0,0,0,1,1,5,0,9,0,0,0,0,30,0,0
C:\Users\Acer\Desktop\cloned\Mycat2\internalexample\src\test\java\io\mycat\swapbuffer\SwapBufferSenderTest.java,io.mycat.swapbuffer.SwapBufferSenderTest$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\MycatTableFactory.java,io.mycat.MycatTableFactory,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\string\UnHexFactory.java,io.ordinate.engine.function.string.UnHexFactory$Func,innerclass,5,5,0,5,7,2,0,7,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,1,0,1,25,5,0,1,0,0,0,0,5,0,4,1,0,0,0,17,26,0
C:\Users\Acer\Desktop\cloned\Mycat2\datasource\src\main\java\io\mycat\datasource\jdbc\mongodb\MongoSQLException.java,io.mycat.datasource.jdbc.mongodb.MongoSQLException$ErrorSQL,innerclass,1,1,0,1,1,5,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\SimpleColumnInfo.java,io.mycat.SimpleColumnInfo$ShardingInfo,innerclass,7,7,0,7,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\config\src\main\java\io\mycat\config\UserConfig.java,io.mycat.config.UserConfig$RoleConfig,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\parser\literal\StringLiteral.java,io.mycat.hbt.parser.literal.StringLiteral,class,5,10,5,5,4,1,0,3,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,1,0,1,16,2,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastShortToCharFunctionFactory.java,io.ordinate.engine.function.cast.CastShortToCharFunctionFactory$Func,innerclass,3,3,0,3,5,2,0,2,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,1,0,1,1,0,0,19,4,0,0,0,0,0,1,3,0,3,1,0,0,0,13,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\time\SubTimeFunctionFactory.java,io.ordinate.engine.function.time.SubTimeFunctionFactory$Function,innerclass,3,3,0,3,4,2,0,5,0,0.33333334,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,19,3,0,0,0,0,0,2,6,0,6,1,0,0,0,17,0,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\time\DateSubFunctionFactory.java,io.ordinate.engine.function.time.DateSubFunctionFactory,class,5,5,0,5,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\config\src\main\java\io\mycat\config\ShardingBackEndTableInfoConfig.java,io.mycat.config.ShardingBackEndTableInfoConfig,class,4,6,2,4,1,1,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\hint\ShowInstanceHint.java,io.mycat.hint.ShowInstanceHint,class,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\localrel\LocalRules.java,io.mycat.calcite.localrel.LocalRules$AggViewRule$Config,interface,5,5,0,5,2,1,0,8,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,3,0,0,0,3,12,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\physicalplan\SortPlan.java,io.ordinate.engine.physicalplan.SortPlan$Anonymous1,anonymous,0,0,0,0,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\physicalplan\SortPlan.java,io.ordinate.engine.physicalplan.SortPlan$Anonymous2,anonymous,3,3,0,3,15,1,0,6,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0,0,0,0,0,8,3,0,3,3,0,0,0,20,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\hint\MigrateHint.java,io.mycat.hint.MigrateHint$Output,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0,2,3,0,9,0,0,0,0,11,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\time\MonthNameFunctionFactory.java,io.ordinate.engine.function.time.MonthNameFunctionFactory$Func,innerclass,4,4,0,4,5,2,0,4,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,1,0,1,1,0,0,19,4,0,0,0,0,0,0,3,0,3,1,0,0,0,14,26,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\commands\MycatdbCommand.java,io.mycat.commands.MycatdbCommand$Anonymous2,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\resultset\MycatUpdateResponse.java,io.mycat.beans.resultset.MycatUpdateResponse,class,3,4,1,3,2,1,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,17,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\RelToSqlConverter.java,io.mycat.calcite.RelToSqlConverter,class,65,67,2,65,143,3,1,184,839,0.93650794,0.022988506,0.022988506,42,0,23,12,6,1,30,0,0,0,3,1,0,3,0,0,3,0,5,638,47,25,30,1,5,17,39,196,5,179,4,0,2,8,315,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentLinkedHashMap.java,io.mycat.util.ConcurrentLinkedHashMap$Node,innerclass,5,5,0,5,6,2,0,1,11,0.72222227,0.13333334,0.13333334,6,0,4,0,0,2,6,0,0,0,3,0,0,0,0,3,1,0,0,24,3,0,0,0,0,1,0,3,0,3,0,0,0,0,32,24,0
C:\Users\Acer\Desktop\cloned\Mycat2\assistant\src\main\java\io\mycat\ui\IndexShardingTableVO.java,io.mycat.ui.IndexShardingTableVO,class,21,23,2,21,13,1,0,37,37,0.9083333,0.08888889,0.13333334,10,0,10,0,0,0,10,0,0,0,12,0,8,2,0,2,0,0,8,81,3,1,0,1,0,3,0,17,1,24,1,0,0,0,63,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\commands\MycatdbCommand.java,io.mycat.commands.MycatdbCommand$Anonymous1,anonymous,3,3,0,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\NameableThreadFactory.java,io.mycat.NameableThreadFactory,class,1,2,1,1,3,1,0,6,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,0,0,4,0,0,4,0,2,18,1,0,1,0,1,0,1,6,1,6,0,0,0,0,23,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastByteToDatetimeFunctionFactory.java,io.ordinate.engine.function.cast.CastByteToDatetimeFunctionFactory$Func,innerclass,2,2,0,2,4,3,0,2,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,15,3,0,0,0,0,0,1,2,0,2,1,0,0,0,13,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\stringfunction\RegexpInstrFunction.java,io.mycat.calcite.sqlfunction.stringfunction.RegexpInstrFunction,class,3,4,1,3,5,3,0,5,1,0.75,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,1,17,3,0,2,0,0,2,3,3,1,3,1,0,0,0,21,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\bind\VariableParameterFunction.java,io.ordinate.engine.function.bind.VariableParameterFunction,class,5,9,4,5,19,1,0,17,0,0.10526316,0.79532164,0.79532164,19,0,19,0,0,0,19,0,0,0,1,0,0,1,0,0,0,0,1,60,18,0,0,0,0,0,0,1,0,1,0,0,0,0,31,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ApplicationContext.java,io.mycat.util.ApplicationContext$BeanNameAware,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\FunctionFactoryCache.java,io.ordinate.engine.function.FunctionFactoryCache,class,5,6,1,5,9,1,0,33,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,5,41,4,1,0,1,0,0,1,10,0,10,3,0,0,1,23,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\vertxmycat\SqlResultCollectingPrepareTextQuery.java,io.mycat.vertxmycat.SqlResultCollectingPrepareTextQuery,class,12,13,1,12,6,1,0,5,9,0.61111116,0.2,0.2,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,3,0,2,26,1,0,0,0,0,0,0,4,0,4,0,0,0,0,25,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastShortToIntFunctionFactory.java,io.ordinate.engine.function.cast.CastShortToIntFunctionFactory$Func,innerclass,3,3,0,3,5,2,0,2,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,1,0,1,1,0,0,20,4,0,0,0,0,0,1,3,0,3,1,0,0,0,13,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\MycatHint.java,io.mycat.calcite.MycatHint$Function,innerclass,1,1,0,1,3,1,0,0,1,0.5,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,13,2,0,0,0,0,0,0,2,0,2,0,0,0,0,6,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\rewriter\MycatJoinPushThroughJoinRule.java,io.mycat.calcite.rewriter.MycatJoinPushThroughJoinRule,class,16,18,2,16,14,2,0,38,19,0.85714287,0.0,0.0,7,1,3,2,1,1,5,0,0,0,2,2,2,0,0,0,2,0,4,121,2,1,4,0,0,2,13,51,11,51,2,0,1,0,133,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\ExecutorProvider.java,io.mycat.calcite.ExecutorProvider,interface,5,6,1,5,2,1,0,0,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\replica\src\main\java\io\mycat\replica\ReplicaDataSourceSelector.java,io.mycat.replica.ReplicaDataSourceSelector,class,18,21,3,18,71,1,0,57,250,0.8927202,0.20923077,0.84923077,29,0,26,3,0,0,26,0,0,8,18,3,0,8,10,0,13,0,12,239,21,1,6,0,2,5,1,38,1,43,4,0,0,9,110,1,3
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\sql\MegreJoinExecuteTest.java,io.mycat.sql.MegreJoinExecuteTest,class,5,6,1,5,3,1,0,15,1,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,69,0,1,0,1,0,52,3,18,4,8,2,0,0,0,82,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastSymbolToLongFunctionFactory.java,io.ordinate.engine.function.cast.CastSymbolToLongFunctionFactory$Func,innerclass,2,2,0,2,4,3,0,3,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,15,3,0,0,0,0,0,1,2,0,2,1,0,0,0,14,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastDateToDoubleFunctionFactory.java,io.ordinate.engine.function.cast.CastDateToDoubleFunctionFactory$Func,innerclass,3,3,0,3,5,2,0,2,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,1,0,0,19,4,0,0,0,0,0,1,3,0,3,1,0,0,0,12,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\spm\ExtraConstraint.java,io.mycat.calcite.spm.ExtraConstraint,class,5,8,3,5,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\router\src\main\java\io\mycat\router\mycat1xfunction\PartitionByString.java,io.mycat.router.mycat1xfunction.PartitionByString,class,7,8,1,7,15,2,0,19,9,0.42857143,0.2857143,0.2857143,7,1,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,10,68,10,0,1,0,0,5,12,22,4,20,2,0,0,0,54,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\ast\query\AnonyTableSchema.java,io.mycat.hbt.ast.query.AnonyTableSchema,class,6,12,6,6,3,3,0,2,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,1,15,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\TableCollector.java,io.mycat.TableCollector$Anonymous1,anonymous,1,1,0,1,3,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,2,0,0,1,0,6,0,4,1,0,0,1,19,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\localrel\LocalRules.java,io.mycat.calcite.localrel.LocalRules$SortViewRule$Anonymous5,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\spm\Plan.java,io.mycat.calcite.spm.Plan,interface,11,17,6,11,11,1,0,1,55,0.0,0.0,0.0,11,0,7,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,1,0,32,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\rel\externalize\RelJson.java,org.apache.calcite.rel.externalize.RelJson,class,50,54,4,50,187,1,0,163,286,0.80808085,0.058333334,0.058333334,33,0,13,17,0,3,16,0,0,0,3,1,1,2,0,0,3,0,18,766,88,13,27,5,14,186,10,173,12,150,4,0,0,7,203,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\ddl\DropViewSQLHandler.java,io.mycat.sqlhandler.ddl.DropViewSQLHandler,class,10,12,2,10,1,2,0,7,0,1.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,25,1,0,0,0,0,0,1,4,0,4,0,1,0,0,28,1,0
